糖尿病人能吃什么坚果	糖尿病能吃坚果吗	1.0
高血压会引起脑梗塞吗偏瘫吗	高血压引起脑溢血，术后左边瘫痪，有什么	0.0
糖尿病人能吃大杏仁吗	你还我想问一下糖尿病的人吃蓝莓有好处吗	1.0
糖尿病人可以吃花卷吗	糖尿病人吃核桃的好处吗	1.0
糖尿病性眼底出血术后能不能做白内障手术	糖尿病引发的白内障有做手术的必要	1.0
乳腺癌脑转移放疗后复发可以治吗	乳腺癌手术放疗结束后复发怎么治疗好?	0.0
血糖高怎样控制生活方式	糖尿病人冬季养生	1.0
手淫自慰是否会感染艾滋病	无套被动手淫会感染艾滋吗	1.0
糖尿病人到拉萨旅游应注意....	您好李医生，请问糖尿病患者可以去旅游吗	1.0
糖尿病治疗采用吃药好还是打胰岛素好	糖尿病是吃药好还是打胰岛素好？	1.0
有艾滋病可以做爱吗	和一个女生做爱了，感觉她有艾滋病我会有事情吗	1.0
糖尿病足部麻木怎么治疗	糖尿病手脚麻怎么办	1.0
和艾滋病性交要注意哪些	和艾滋病要注意哪些	0.0
乙型肝炎病毒相关性肾炎检查项目哪些	乙型肝炎病毒“两对半是要抽血来做检查吗	0.0
糖尿病血糖9.1该怎么办	按摩治疗糖尿病穴位	0.0
被艾滋病患者指甲抓破抓伤会感染艾滋病吗	艾滋病人手指甲抓伤了别人会不会感染此种病	1.0
吃什么预防糖尿病	青少年怎样防止糖尿病	1.0
请问家里有糖尿病老人浑身瘙痒，怎么治疗。	我想问问糖尿病治疗仪治糖尿病管用吗	0.0
艾滋病可以免费治疗吗	治疗艾滋病怎么不是免费的	1.0
糖尿病人怎么打胰岛素	二期糖尿病能用胰岛素吗	1.0
治疗糖尿病有什么特效药？-来自移动用户	糖尿病有新特效药吗	1.0
乙肝携带者怎么做手术	乙肝携带者可以做近视一般IK手术吗	0.0
糖尿病病发症怎么防？	糖尿病性肾病能活多久	0.0
你好！请问糖尿病会遗传第三代吗？我外婆	请问糖尿病会遗传下一代吗？	1.0
查尿常规里葡萄糖里有一个加号是糖尿病吗	尿常規，尿糖++是不是有糖尿病？	1.0
患者如何自己判断糖尿病足血管病变？	如何判断2型糖尿病	0.0
乳腺癌早期有可能有哪些症状	乳腺癌的早期症状有哪些哦?	1.0
艾滋病跟尖锐湿疣、梅毒有联系么	现在尖锐湿疣，害怕艾滋病	0.0
您好！请问做过胆切除的人容易得糖尿病吗？	23岁会得糖尿病吗	0.0
糖尿病引起的肾衰竭怎么治疗	什么是糖尿病呢？	0.0
糖尿病人牙齿松动怎么办	手术后有糖尿病刀口一直好不了，怎么样才能尽快把糖降下去？	0.0
体检怎么防止糖尿病	怎么预防糖尿病?	1.0
如何形成的乳腺癌	如何形成的乳腺癌也？	1.0
糖尿病尿道炎有偏方吗	糖尿病人能吃鱼汤吗	0.0
糖尿病人尿频怎么回事	糖尿病人可以抽烟吗	0.0
高血压胃溃疡吃什么药治高血压对胃无害？	高血压胃溃疡应该注意什么？	1.0
乳腺癌术后还需要化疗吗	术后乳腺癌一定要做化疗吗？	1.0
高血压患者喝葡萄酒可以么	高血压和抽烟的关系	1.0
乙肝发展到肝硬化，能治好吗，有什么好的药	乙肝疫苗需要打几次	0.0
乙肝表面抗原和核心抗体是阳性如何治	辽宁治疗乙型肝炎要多少钱	0.0
乙肝核心抗体是272正常吗	乙肝两对半核心抗体是阳性，具有传染性吗	0.0
乳腺癌转移到肺能活多久	乳腺癌转移以后能活多久	0.0
艾滋病毒离开人体能够存活多久，还具有传染性么	带有艾滋病病毒的体液在密封的盒子里，能够存活多久	1.0
糖尿病人并发白内障可以治疗吗	糖尿病肾病可以吃黑豆吗	0.0
莫名的就晕倒了，有时候坐着也觉得发晕。请问这是怎么回事儿	高血压晕倒了严重吗高血压晕倒了严重吗	1.0
我的母亲得糖尿病2年了，喝药喝的腹部胀气怎么回事？	糖尿病的尿咸是怎么回事？	0.0
乳腺癌肝转移怎么治疗	乳腺癌肝转移该怎么办	1.0
垂体瘤会导致乳腺癌吗	隆胸会不会导致乳腺癌	0.0
急性乙肝的定义	病毒载量1。2X16次方是什么概念	0.0
二型糖尿病吃什么中成药好	请问二型糖尿病吃哪种药好	1.0
糖尿病人可以大枣吗	糖尿病枣可以吃吗	1.0
妊娠期糖尿病可以吃地瓜吗	糖尿病患者如何饮食？	0.0
糖尿病血小板减少能不能吃花生衣	糖尿病肾病吃什么降糖药好	0.0
口干口苦是什么原因，是不是糖尿病	糖尿病为什么口渴	1.0
老年糖尿病脚麻怎么办	糖尿病能喝甜的酸奶吗	0.0
糖尿病和牛奶好吗	糖尿病与尿毒症一样吗	0.0
同时患高血压、高血脂、脂肪肝、胃溃疡应怎样用药	高血压并有胃溃疡如何治疗？	1.0
老年人如何预防糖尿病	肥胖糖尿病病人如何减肥？	0.0
妊娠期糖尿病对胎儿的危害	糖尿病人一次可以吃多少柚子	0.0
带避孕套会感染艾滋吗	带避孕套性交会感染艾滋病吗	1.0
乳腺癌骨转移怎么检查	乳腺癌怕骨转移要检查什么才知道？？	1.0
糖尿病会遗传吗会遗传吗	糖尿病能吃苦瓜么？	0.0
女生如何预防遗传性糖尿病	糖尿病的遗传能否预防?	1.0
得了高血压可以爬山吗	得了高血压、冠心病的人应该怎样锻炼身体？	0.0
乳腺疾病会导致乳腺癌吗	患有乳腺疾病会变成乳腺癌吗？	1.0
丈夫有高血压能要小孩吗	父亲吃高血压药对胎儿有没有影响有何影响	1.0
青年患高血压怎么办	青年高血压怎么办？	1.0
孕期出现糖尿病怎么办	妊娠晚期糖尿病怎么办	1.0
三氧自体血回输疗法真的能治疗乙肝么还	治乙肝有三氧自体回输血这种技术吗	1.0
腿部残疾加外伤糖尿病足部溃疡如何处理	检查妊娠糖尿病注意事项	0.0
糖尿病1型有什么方法治疗啊？	糖尿病怎么治疗效果才能好的快	0.0
乳腺癌骨转移疼痛怎么办	乳腺癌的患者疼痛怎么办？	0.0
糖尿病肾病	糖尿病引发什么眼病	0.0
乙肝疫苗的不良反应有哪些	乙肝疫苗和百白破疫苗同时打有副作用吗	0.0
吃苦瓜对糖尿病作用？	糖尿病吃苦瓜有效吗	1.0
为什么接了乙肝疫苗还	打了乙肝疫苗，没有产生抗体为什么是否还需要再打	1.0
乳腺癌术后还需要化疗吗	乳腺癌早期术后用化疗吗？	1.0
乙肝表面抗体阳性和乙肝核心抗体阴性是否正常	乙肝表面抗原阳性乙肝核心抗体阳性属于什么症状	1.0
我是不是糖尿病可以怀孕吗？	糖尿病是否能怀孕?	1.0
乳腺癌晚期还能活多久呢	女性患有乳腺癌能活多久呢？	0.0
请问一下糖尿病人老腹泻怎么办？	糖尿病拉肚子怎样治疗	1.0
怎么知道自己是否得了艾滋病	怎样知道自己有没有的艾滋病	1.0
糖尿病视力模糊的原因	糖尿病导致视力急剧下降该如何治疗	1.0
孕妇做葡萄糖耐量试验	怀孕多少周应该做糖尿病筛查？	1.0
糖尿病要抽三次血吗	糖尿病一天三餐吃什么	0.0
乳腺癌术后还需要化疗吗	乳腺癌切除之后还需要化疗吗？	1.0
手淫自慰是否会感染艾滋病	朋友帮我手淫好会感染艾滋病吗	1.0
转氨酶低，但是肝功能正常，要怎么治啊谢谢	乙肝病毒携带者转氨酶升高能喂奶吗	0.0
糖尿病足溃疡发病原因	糖尿病人发生糖尿病足，有哪些诱因？	1.0
艾滋病传播几率	艾滋会这样传播吗	0.0
治乙肝需要多少钱	注射乙肝免疫球蛋白贵吗	1.0
吃糖尿病药的副作用	糖尿病的前兆是什么样的啊	0.0
糖尿病遗传吗怎么遗传	我得糖尿病已经十几年了，现在脚肿，怎么办？	0.0
糖尿病足会截肢吗	糖尿病不截肢能好吗？	1.0
请问高血压及脑梗如何治疗	丙肝，有高血压和轻微脑梗，如何治疗，病毒	1.0
蚊子会传染乙肝吗：急急急急急	蚊子是否会传播乙肝病毒	1.0
dtxj会感染hiv吗	这样是否可感染hiv	0.0
乳腺癌肺部转移有什么治疗方案	乳腺癌转移至肺部用什么化疗方案好	1.0
乳腺癌早期要做化疗吗	乳腺癌早期切除后是否需化疗	1.0
无套口交会感染hiv吗	艾滋病口交会传染吗请详细回答几率有多大	1.0
艾滋病引起的淋巴肿大吃消炎药管用吗	感染艾滋病毒的话，引起淋巴结肿大，那么腹股沟的淋巴结一定会肿大吗	0.0
乙肝大三阳，但肝功一直正常，可以做试管婴儿吗	我是乙肝病毒携带者，做试管婴儿会传染给孩子吗男性	0.0
妊娠期糖尿病该怎么办	糖尿病人能吃开心果吗	0.0
乳腺癌骨转移有什么特效药	乳腺癌手术化疗后两年骨转移有什么治疗办	0.0
这样能传播艾滋吗	艾滋病能间接传播吗	1.0
老人糖尿病要花多少钱	糖尿病的形成的原因？	0.0
没有注射乙肝疫苗可以怀孕吗已经怀孕了	乙肝小三阳，顺产好还是剖腹产好哪个传染的几率小	0.0
糖尿病脑血管病变	糖尿病患者妇科病怎么治	0.0
糖尿病脚丫溃疡用什么药好	糖尿病并发溃疡用什么药	0.0
请问尿频是什么原因.会不会是糖尿病	有糖尿病是否选择做心脏造影	0.0
糖尿病足溃烂如何治疗	糖尿病脚烂如何医	1.0
糖尿病人能不能吃杏仁	糖尿病人能不能吃核桃	1.0
乳腺癌化疗的注意事项是什么	乳腺癌的远处转移的注意事项	0.0
糖尿病病人一直呕吐怎么办？	糖尿病人血糖低了怎么办？	0.0
我这样是高血压吗	qj是高血压吗	0.0
艾滋病主要通过什么途径传播	想知道艾滋病的传播途径是什么	1.0
冬天打胰岛素应注意什么	服用激素引起的糖尿病，该怎么办！	0.0
请问查糖化、尿糖需空腹吗，下午去查数据准吗？	医生你好，糖尿病刪查是否可以不用做呢	0.0
您好，尿常规检查葡萄糖+3是糖尿病吗？	空腹7.57是不是糖尿病呀？餐后2h1	0.0
乳房有肿瘤是不是乳腺癌	乳腺癌是不是肿瘤	0.0
你好，请问胃转流手术真的能治糖尿病吗	胃转流手术治疗糖尿病效果是真的马?有什么副作用?	1.0
我是乙肝病毒携带要注意什么怎么传播	乙肝有些什么传播途径一起出东西容易传播么	1.0
糖尿病人夜间盗汗怎么治疗	检查糖尿病化验什么	0.0
糖尿病出汗是什么原因	我姐糖尿病腿嘛是怎么回事	0.0
高血压有胃炎怎么办	高血压并有胃炎，经常四肢无力，怎么办？	1.0
乙肝表面抗原是什么意思做了这方面	一下，乙肝表面抗原是阳性意味着什么谢谢	1.0
二型糖尿病吃什么	二型糖尿病吃什么好	1.0
乳腺癌转移到脑部有什么症状	乳腺癌会转移到手上吗？	0.0
怎么才能把血糖降下去，我已经6.4了	血糖7.3怎么办	1.0
哪些致癌物质会导致乳腺癌	什么会导致乳腺癌？	0.0
糖尿病吃灵芝好吗	二型糖尿病晚上多汗是什么原因	0.0
糖尿病胃轻瘫怎么治疗	糖尿病胃轻瘫怎么治	1.0
失语是否是高血压所致？	中老年人体质虚弱，高血压应该怎么治疗	0.0
糖尿病是否能根治？如何治？请求医师帮助！	什么样的容易患糖尿病	0.0
糖尿病为什么会让人瘦	关于糖尿病的牙齿疼应该怎么办	0.0
糖尿病吃什么好，中药偏方有什么管用的	糖尿病肾病有哪些中药	1.0
七岁的儿童早上空腹验血糖6.8是不是糖尿病	儿童餐前血糖6.8餐后6.9是不是糖尿病	1.0
你好高血压犯了现在呕吐怎么吧？	高血压呕吐头晕严重吗	0.0
糖尿病脚开始烂了该怎么办	治疗糖尿病的药物有哪些?哪些是有效的？	0.0
两个健康的男人肛交了会得艾滋病吗	两个处男肛交会得艾滋病吗	0.0
我男朋友有乙肝和他有血液接触我有抗体会感染吗	接触乙肝小三阳患者的汗液会被传染吗	0.0
邢台哪个药店有卖优泌乐赖脯胰岛素苏州	沈阳胰岛素注射器哪里购买？什么牌子的好些	1.0
口交感染艾滋病的几率是多少	无套性交感染艾滋的几率	0.0
应该不确定是糖尿病吧？	请问我是否患了糖尿病	1.0
乙肝六项阴性是什么意思	儿童体检乙肝表面抗体阴性数值10是什么意思	0.0
胃转流手术（GBP）治疗糖尿病是真的吗?	想了解gbp手术治疗糖尿病是怎么回事？	0.0
乳房有硬块是不是乳腺癌	乳房一侧有硬块，不痛。是乳腺癌吗？	1.0
我胰岛素偏高对生活方式方面要不要控制	轻度糖尿病注意事项	1.0
乳腺增生和乳腺癌有什么区别	请问乳腺增生与乳腺癌有什么区别	1.0
为什么打乙肝疫苗没有抗体	没有打乙肝疫苗，但核心抗体阳性，代表什么	0.0
高血压流鼻血该如何治疗	高血压流鼻血怎么办	1.0
吃了拜糖苹和诺和龙、格止华血糖还是很高怎么办	糖尿病可以吃鸡蛋羹吗	0.0
乳腺癌会死吗	乳腺癌会不会死啊！？	1.0
糖尿病患者在吃药或用胰岛素时，生活方式应该怎么控制？	糖尿病史应注意事项	1.0
糖尿病人如何进行自我管理有那些	糖尿病血管病变怎么办	0.0
糖尿病人可以吃羊肉吗（肉）	糖尿病人可以喝鸡汤吗	1.0
乙肝大三阳转肝硬化或肝癌的几率有多少	乙肝癌变的几率有多大	1.0
乙肝出现胆囊炎的原因	解析乙肝病毒变异的原因	0.0
糖尿病人手指经常发麻怎么治疗呢？	糖尿病脚麻手麻怎么办。脚麻手麻	1.0
高血压尿酸高吃什么药好	高血压尿酸高怎么办	1.0
乳腺癌晚期还能活多久呢	乳腺癌晚期了还能活多久呢	1.0
高血压如何用药？	高血压吃什么药效果好一点？	1.0
糖尿病二年可以打胰岛素吗	什么时候打胰岛素好呢	1.0
重型乙肝有什么并发疾病	重型乙肝症状有哪些	0.0
糖尿病引发眼睛视力严重下降，怎样治疗？？	糖尿病囗干口渴怎么办	0.0
想问下乙肝疫苗打完之后，多久胳膊可以负重	急，怀孕了可以打乙肝疫苗吗	1.0
糖尿病尿蛋白80严重吗怎么治好有效	糖尿病尿蛋白怎办	1.0
乙型肝炎抗原血症医保可以报吗	乙型肝炎抗原检查方法	0.0
怀孕期间吃了治乙肝的药，孩子	小儿乙肝怎么治	0.0
糖尿病什么东西不能吃	糖尿病人饮食应注意哪些问题	1.0
乙肝和丙肝有什么区别	甲肝和乙肝有什么区别	0.0
乙肝还能转阴吗	乙肝容易治疗吗	0.0
如何判断是否得了糖尿病	是否确诊为糖尿病？	1.0
我问下我买了胰岛素笔芯，原来有根笔用完了能换吗	装有优泌乐笔芯的胰岛素笔一起放进冰箱冷藏有没有关系	0.0
糖尿病人脚烫伤之后肿该怎么办	糖尿病人擦伤怎么办	1.0
糖尿病降糖吃什么药好	糖尿病吃什么降糖药	1.0
糖尿病打多少胰岛素	糖尿病人吃黄瓜最多吃多少	0.0
糖尿病引发心理疾病怎么办	糖尿病心理方面怎么样	1.0
我有糖尿病，高血压，动脉硬化，骨质疏松怎么办	高血压对骨质疏松有什么影响	1.0
高血压有特效药吗？	高血压，冠心病怎样治疗效果最好	0.0
糖尿病人现已眼底出血怎么办？	糖尿病人不适合脚部按摩器吗	0.0
40岁男性，我的高血压能治好吗	我母亲有高血压忽然晕倒怎么办	0.0
艾滋病人的寿命有多长	艾滋病不能治愈，但是可以用药物控制寿命	0.0
妊娠糖尿病坐月子食谱	二型糖尿病能要小孩吗	0.0
国家提供免费检测HIV服务吗	有过高危行为，我第四周检查HIV为阴性是否还要检查HIV	0.0
保健品能治疗糖尿病吗	糖尿病用什么保健品？	1.0
艾滋病能喝动物奶吗	艾滋病携带者与动物性交会传染给动物吗性交过的动物可以吃吗	0.0
糖尿病胰岛素抵抗怎么办？	1型糖尿病产生胰岛素抵抗怎么办	1.0
钞票是否会传染艾滋病	艾滋病传染会吗	0.0
2型糖尿病什么症状	糖尿病会得尿毒症吗	0.0
肾性高血压如何治疗	肾性高血压能治吗	1.0
得了艾滋病的人一般能活多久	液体中的艾滋病毒在适应的水中能活多久	0.0
您好，请问十七、八岁的男孩高血压如何治疗？有肾结石病史	服用非洛地平治疗高血压会加重肾结石肾积	0.0
高血压怎么造成的？后果如何？	有高血压和脂肪肝怎么办	0.0
舌头发白是艾滋病吗	舌头发白，是不是得了艾滋病	1.0
尿糖阳性一定是糖尿病吗	我尿糖两个加号是糖尿病吗？还需要做血糖	1.0
乙肝有没生命危险，如何冶	乙肝患者为何会吐血	0.0
我糖尿病一年现在手脚麻木怎麽办？	糖尿病可以吃莲子吗	0.0
艾滋病人体液溅到眼睛里会感染艾滋病吗	小孩子触碰了艾滋病人的体液在皮肤没有破损的情况下会感染吗	0.0
糖尿病酮症酸中毒不及时就醫	糖尿病与被毒蛇咬到有联系吗	0.0
糖尿病人食用什么中药？	尿糖病是不是糖尿病的前奏？	0.0
你好！我胆固是5.87要吃药吗？我有糖尿病	空腹血糖6.2糖化血红白6.6是糖尿病人吗.是否要服药	1.0
乳腺癌晚期怎么办	乳腺癌复发了是晚期怎么办	1.0
糖尿病人如果有腹泻怎么办	糖尿病人吃苦瓜好还是喝花茶	0.0
宝宝接种乙肝和流脑后发高烧怎么办急	HBVDNA乙肝病毒定量荧光定量》1	0.0
乳腺癌晚期还能活多久呢	得了乳腺癌还能活多久啊？	0.0
为什么我的糖尿病血糖饭前正常，饭后高	血糖不稳定是什么原因？【糖尿病冠心病】	1.0
检查血糖要空腹吗	1型糖尿病必须要打胰岛素吗	0.0
精液、阴道分泌物能传染艾滋病吗	怎么清除阴道分泌物中的艾滋病病毒	0.0
乙肝会引起低烧吗	低烧乏力是不是乙肝症状	1.0
糖尿病人一日三餐吃什么	糖尿病人一日三餐应该吃什么不应该吃什么	1.0
儿童1型糖尿病能根治吗	血清c肽偏高是得了糖尿病吗，	0.0
避孕套能预防艾滋病吗	避孕套能防止艾滋病	1.0
糖尿病患者可以进行药物流产么，对身体有	有糖尿病的患者，可以做无痛人流么，有什	1.0
糖尿病人可以办健康证吗	糖尿病会引发尿毒症吗？	0.0
乙肝小二阳与小三阳的区别	什么是乙肝小二阳，和大三阳有什么区别	1.0
无套口交会感染hiv吗	被动口交会不会传染艾滋病	1.0
为什么会患有糖尿病？？？？啊啊啊	糖尿病肾病饮食？	0.0
全身瘙痒会不会是得艾滋病	我外阴有点瘙痒，是不是得了艾滋病，这个是艾滋病的样子吗	1.0
有糖尿病的患者患有乙肝应怎样服药	治糖尿病的进口口服药叫什么名字?	0.0
艾滋病有什么治疗方案	哪里有治疗艾滋病新方案，我愿意做人体实验	0.0
你好，请问一下，老人家血糖高，高血压可以吃土豆泥吗？	医生你好，请问高血压可以吃南瓜吗？	1.0
尿常规检查尿葡萄糖+4，是否是糖尿病	我自己测的血糖13一定是糖尿病吗	0.0
乳腺癌脑转移怎么控制	乳腺癌骨转移脑转移用什么药可以治疗	0.0
是不是可以确定是糖尿病？	这个请问能确诊为糖尿病吗？	1.0
怎样打乙肝疫苗	乙肝疫苗最多能打几次	1.0
慢性乙肝是怎么引起的	慢性乙肝并发症预防措施是什么	1.0
艾滋病会通过接吻传染吗	接吻会不会得艾滋病接吻会不会得艾滋病接	1.0
精液、阴道分泌物能传染艾滋病吗	艾滋病患者精液射会不会被传染	1.0
糖尿病神经病变怎样治？	糖尿病神经病变该怎样治疗？目前经常出现	1.0
避孕套能预防艾滋病吗	使用避孕套跟又艾滋病的人性交可防止吗	1.0
性的重型乙肝能治愈到和正常人一样吗	重型乙肝饮食禁忌	0.0
糖尿病会不会引起呕吐	为什么打胰岛素体重胖了很多	0.0
高血压需要做哪些检查	高血压引起脑出血治疗方案	0.0
两个都没有艾滋病的人肛交没戴安全套会感染艾滋病吗	男同性恋感觉艾滋病都是因为无套肛交感染的吗口交感染艾滋病的有例子吗	0.0
一型糖尿病人能吃什么	糖尿病引起的白内障，可以手术治愈么？	0.0
吃黄瓜子粉对糖尿病高血压脑血栓有害嘛	高血压可以吃芹菜吗？白醋泡花生可以降血压吗？	0.0
乳腺癌脑转移有什么中医的治疗方法	乳腺癌骨转移中医治疗	0.0
请问大夫，血糖高就一定会得糖尿病吗？	请问血糖高一点(6.50)shi糖尿病吗	1.0
如何形成的乳腺癌	乳腺癌形成的原因有什么呢？	1.0
乳腺癌骨转移还能治愈吗	乳腺癌骨转移能治吗？	0.0
艾滋病可以通过口交传染吗	口交能感染艾滋病吗口交能感染艾滋病吗口交能感染艾滋病吗	1.0
乳腺癌会死吗	老婆患了乳腺癌会死吗？	1.0
伤口与艾滋病患者接触会传染吗	与艾滋病患者汗水接触会感染上艾滋病吗	0.0
男性为什么会得乳腺癌	为什么会得乳腺癌啊？	0.0
您好我母亲糖尿病这几天胸闷气短是怎么回事	糖耐量13其他各项指标正常能确诊为糖尿病吗	0.0
32岁患糖尿病怎样治疗呀	治疗糖尿病吃什么西药效果好	0.0
糖尿病患者需要住院么	糖尿病初发要住院吗	1.0
糖尿病高血压病人适合吃什么，喝什么汤，	高血压的中年人夏天喝什么汤	1.0
糖尿病人感冒了吃什么药	I型糖尿病人吃什么降糖药好	0.0
乙肝大三阳能通过婚检吗	乙肝病毒能否通过婚检	0.0
糖尿病有眼部并发症吗	糖尿病手术价格表	0.0
糖尿病人血小板低怎麽办？	2型糖尿病患者可以生孩子吗？会对孩子有什么影响？	0.0
请问高血压能治好吗	高血压能根治吗平常该注意什	1.0
男人会得乳腺癌吗	19岁可能会得乳腺癌吗？	0.0
高血压如何分类用药	老年人高血压的分类是什么	0.0
有高血压食谱吗？	高血压病人在饮食方面要注意的问题是什么？	1.0
乳房疼痛是乳腺癌吗	乳房疼痛是乳腺癌吗?	1.0
糖尿病人吃什么牛奶好	糖尿病人的三餐如何吃	0.0
得了艾滋病的人一般能活多久	艾滋病是否能活多久，请确认	1.0
潘大夫，找你看糖尿病前做些什么化验检查	糖尿病需要检查哪些化验	1.0
糖尿病人肚子疼是是怎么回事	病人有糖尿病，最近肚子痛，是什么原因？	1.0
我今年49岁空腹血糖6.8是糖尿病吗？没有什么症状	现在血糖7.7，是否糖尿病？	1.0
青少年的了高血压怎么办	年轻人高血压怎么办？为什么年轻人也会得高血压？	1.0
七岁的儿童早上空腹验血糖6.8是不是糖尿病	糖耐量13.11生活方式上怎么能快速降下	0.0
2型糖尿病男人可以要孩子按吗	后天糖尿病会遗传吗	0.0
糖尿病为什么脸腿浮肿？	糖尿病患者身上浮肿是怎么回事	1.0
现在正在吃医生开的降血药，可以与北冬虫夏草保健品一起吃吗？	高血压能吃冬虫夏草吗？	1.0
糖尿病患者能吃三七粉吗	88水果酵素糖尿病人能喝吗	1.0
怎样预防糖尿病并发症	如何预防糖尿病才有效	0.0
我本人带有乙肝抗体，还需要打疫苗吗	乙肝病毒携带者需要打乙肝疫苗吗	1.0
乳腺癌脑转移有什么治疗方法	乳腺癌转移有什么中药治疗方法吗？	0.0
糖尿病人能吃炒鸡蛋吗	糖尿病可以吃咸蛋吗	1.0
乳腺癌晚期怎么办	乳腺癌晚期食欲不好怎么办？	1.0
中医用什么方法治疗艾滋病	现在医院检测艾滋病用的是什么方法	0.0
小便时感觉有股甜味，这是不是糖尿病？	糖尿病尿是甜的吗	1.0
早期糖尿病如何治疗和....	糖尿病病人早期怎么治疗	1.0
怎么知道自己是否得了艾滋病	怎么样才知道自己得了艾滋病	1.0
早期乳腺癌会有哪些不适	乳腺癌的症状有哪些，会有什么不适？	0.0
公司入职体检有一项是乙肝五	我国现在最新治疗乙肝的治疗方法，是哪家医院	0.0
什么是糖尿病肾病？	糖尿病可做种植牙吗?	0.0
长期心脏室性早搏会引起高血压吗	睡眠与高血压有关系吗？	0.0
带避孕套会感染艾滋吗	我两周前吹了路边捡的没开封的避孕套会不会的艾滋	0.0
乙肝患者胆红素高是什么原因	乙肝患者胆红素升高的原因	1.0
糖尿病人有牙齿松动吃什么药？唐尿病会牙齿松动吗？	糖尿病人会牙齿松动吗，有什么方法治疗？	1.0
乳腺癌一定要切除乳房么	乳腺癌晚期了必须切除乳房吗？	1.0
我是一个乙肝大三阳我可以生孩子吗	男性乙肝病毒携带者生孩子会有吗	1.0
二型糖尿病，酮症酸中毒	关于糖尿病？什么是酮症酸中毒？	1.0
糖尿病人能吃煮鸡蛋吗	糖尿病一定要运动吗	0.0
两个健康的男人肛交了会得艾滋病吗	两个健康的男的性交会得艾滋病吗	1.0
糖尿病拉肚子怎么办	尼欣那是医保药吗	0.0
高血压能拔牙吗	高血压病人可以服用人参吗	0.0
糖尿病人宜喝什么茶好呢？	糖尿病喝哪种茶好	1.0
30多岁容易得糖尿病吗	妊娠糖尿病饮食	0.0
怎样可以降低血糖	大豆低聚糖糖尿病人能吃吗	0.0
胰岛素什么时候打最好	糖尿病能打胰岛素吗	1.0
乳腺癌转移淋巴结该如何治疗	乳腺癌患者该如何治疗	0.0
糖尿病症状都有哪些？	请问大夫糖尿病都有哪些症状	1.0
有艾滋病可以做爱吗	前几天有不洁性交现在还可以跟老婆做爱吗	0.0
乳腺纤维瘤与乳腺癌的关系	乳腺纤维瘤会演变成乳腺癌吗?	1.0
长秀霖笔的更换及使用	糖尿病老年人吃啥壮阳药好，阳痿。	0.0
空腹血糖	怀孕能加重糖尿病吗	0.0
艾滋病有什么治疗方案	艾滋病可以活多久有什么快速的治疗方案。谢谢	0.0
糖尿病宜吃什么？不能吃什么？	糖尿病，饮食应注意什么，不能吃哪些食物	1.0
刚发现有糖尿病怎样治疗	得了糖尿病吃何种药？	0.0
乳腺癌晚期还有机会动手术吗	乳腺癌晚期，还能手术吗？	1.0
高血压可以汗蒸吗？男47最近几年有高血压症状，经常吃降压药，可以汗蒸吗，有什么注意事项	请问高血压病人合适汗蒸吗性别：女年龄：45病史：无	1.0
乳房有肿瘤是不是乳腺癌	请问乳房有肿块是不是乳腺癌？	0.0
女朋友是乙肝病毒携带者接吻性生活会传染我吗	乙肝病人什么情况需要进行抗病毒治疗	0.0
提问：血糖长期高降不下来，打胰岛素不管用怎么办？	胰岛素高一定会得糖尿病吗	0.0
糖尿病会影响人的寿命吗	患了二型糖尿病还有多长寿命	0.0
z怎么预防糖尿病	糖尿病怎么防治？	1.0
乙肝病毒母婴阻断的方法	急性乙肝治好要多长时间	0.0
糖尿病引起的口干是什么原因	糖尿病并发泌尿系感染能吃蜂蜜吗	0.0
艾滋病会通过接吻传染吗	接吻倒底会不会感染爱滋病啊	1.0
艾滋病人体液溅到眼睛里会感染艾滋病吗	红肿眼睛掉入含hiv血液会感染艾滋病吗	1.0
糖尿病前期怎么治疗	如何治疗早期糖尿病	1.0
艾滋病可以通过口交传染吗	无套口交，会传染艾滋病吗我的生殖器没有	1.0
乙肝小三阳如何预防病情的恶化	乙肝恶化有哪些症状，要怎样预防呢	1.0
糖尿病足怎么护理	你好，我想咨询下，糖尿病并发症足部溃烂应该怎样治疗	1.0
糖尿病性功能障碍治疗	糖尿病大血管病变可以被完全治好吗？	0.0
血糖高一些，是糖尿病的信号吗？现在应该如何用药呢	糖尿病空腹6.3一7、8要吃药吗？	1.0
您好我母亲糖尿病这几天胸闷气短是怎么回事	糖尿病人胸闷是怎么回事	1.0
如何形成的乳腺癌	乳腺癌如何形成的呢？	1.0
吃糖份高水果容易得糖尿病吗	糖尿病家族史一定会遗传吗	0.0
高血压引起脑溢血后怎么消除血块，恢复失语和偏瘫	您好！请问高血压引起脑出血后如何应对后遗症，如失语，半身不遂	1.0
乙肝携带者能不能给孩子喂奶	乙肝能哺乳吗	1.0
1型糖尿病饮食上应该注意什么	什么是妊娠糖尿病	0.0
子宫内膜癌有高血压怎末动手术	高血压患者能不能打甲流疫苗？	0.0
糖尿病皮肤痒吃什么药	糖尿病皮肤瘙痒吃什么药	1.0
糖尿病人晚间出冷汗怎么办	糖尿病出汗怎么治疗	1.0
年轻人为什么得高血压	有什么中药可以治疗高血压的呀？	0.0
糖尿病人骨折了，伤口不愈合怎么办	得糖尿病的人能吃红薯吗	0.0
三氧自体血回输疗法治疗乙肝真的假的确实能治疗好吗	治疗乙肝要输血吗	0.0
